"","x8dccsscr","x8nrsscr","x8flanker"
"4542",8.5997,104,8.7662
"4543",7.045,101,8.2833
"4544",8.4576,59,8.9401
"4545",7.2245,96,8.0352
"4546",5.6007,28,5.439
"4547",6.735,101,6.0494
"4548",7.9407,98,7.5921
"4549",7.7846,94,8.5029
"4550",7.1953,83,7.6733
"4551",6.7889,97,8.3075
"4552",8.1797,93,8.4608
"4553",NA,NA,NA
"4554",8.8376,111,9.581
"4555",9.1678,99,9.3506
"4556",7.3932,86,7.1589
"4557",6.6899,104,7.9074
"4558",NA,NA,NA
"4559",NA,NA,NA
"4560",8.2891,117,7.6564
"4561",NA,NA,NA
"4562",NA,NA,NA
"4563",8.1916,132,9.2937
"4564",7.0919,128,6.5443
"4565",NA,NA,NA
"4566",4.75,55,4.9243
"4567",7.1182,100,7.2407
"4568",7.7395,135,8.5291
"4569",NA,NA,NA
"4570",NA,NA,NA
"4571",8.3798,107,7.578
"4572",6.2805,76,7.1669
"4573",7.4453,111,9.5666
"4574",NA,NA,NA
"4575",8.0797,114,6.8284
"4576",6.9623,102,8.2533
"4577",NA,NA,NA
"4578",8.9786,101,6.9736
"4579",NA,NA,NA
"4580",8.2414,105,8.5127
"4581",NA,NA,NA
"4582",6.7618,89,7.0346
"4583",7.986,126,8.5094
"4584",7.8691,93,8.4769
"4585",NA,NA,NA
"4586",8.5062,97,7.8561
"4587",7.7371,105,7.366
"4588",9.3794,106,7.9035
"4589",7.5154,69,8.2236
"4590",6.6873,84,7.8639
"4591",3.25,46,6.2347
"4592",NA,NA,NA
"4593",7.5386,86,7.6282
"4594",6.302,79,7.4436
"4595",7.9384,72,8.3106
"4596",NA,NA,NA
"4597",7.9547,93,8.3972
"4598",8.3041,71,9.625
"4599",8.2529,80,9.1053
"4600",7.8583,83,7.8639
"4601",8.0797,92,8.6745
"4602",7.799,92,7.815
"4603",9.4689,94,9.4681
"4604",NA,NA,NA
"4605",NA,NA,NA
"4606",7.4577,72,7.218
"4607",NA,NA,NA
"4608",NA,NA,NA
"4609",7.8484,107,8.3136
"4610",8.2565,123,9.069
"4611",NA,NA,NA
"4612",NA,NA,NA
"4613",7.2194,92,8.8872
"4614",8.5827,159,9.4314
"4615",NA,NA,NA
"4616",NA,NA,NA
"4617",8.4801,78,9.0972
"4618",NA,NA,NA
"4619",6.2323,61,6.7299
"4620",NA,NA,NA
"4621",NA,NA,NA
"4622",9.3431,89,9.4223
"4623",NA,NA,NA
"4624",7.336,114,8.4067
"4625",NA,NA,NA
"4626",3.875,61,8.9863
"4627",8.6021,71,8.1942
"4628",8.3259,85,8.4964
"4629",7.5098,102,8.7952
"4630",NA,NA,NA
"4631",NA,NA,NA
"4632",8.1523,67,8.3941
"4633",8.8545,101,8.6538
"4634",NA,NA,NA
"4635",9.5339,93,8.9098
"4636",7.1953,102,6.5686
"4637",6.8035,61,7.0135
"4638",8.141,111,8.5857
"4639",8.0657,121,8.4801
"4640",NA,NA,NA
"4641",6.5677,100,5.2673
"4642",6.9387,89,8.0023
"4643",6.8881,69,6.4239
"4644",NA,NA,NA
"4645",NA,NA,NA
"4646",7.2407,97,7.55
"4647",NA,NA,NA
"4648",NA,NA,NA
"4649",7.5663,88,8.0685
"4650",7.4142,94,7.9778
"4651",6.1569,59,5.9078
"4652",7.7846,97,8.0741
"4653",7.5163,89,7.1811
"4654",NA,NA,NA
"4655",7.0793,109,8.5357
"4656",NA,NA,NA
"4657",8,97,8.2384
"4658",NA,NA,NA
"4659",7.2183,100,8.5193
"4660",6.9949,88,4.875
"4661",8.03729999999999,80,8.5656
"4662",NA,NA,NA
"4663",NA,NA,NA
"4664",7.8795,98,7.9941
"4665",7.5507,129,8.3878
"4666",7.611,91,8.1942
"4667",6.9931,100,9.077
"4668",8.5689,92,8.73409999999999
"4669",8.4361,91,9.3907
"4670",7.255,100,7.3422
"4671",9.9833,129,9.5287
"4672",NA,NA,NA
"4673",8.27129999999999,98,8.4256
"4674",NA,NA,NA
"4675",8.6377,90,8.2354
"4676",7.911,109,8.3259
"4677",7.6757,94,8.4352
"4678",7.4577,111,5.3978
"4679",8.9762,124,8.4004
"4680",NA,NA,NA
"4681",7.3007,85,7.786
"4682",NA,NA,NA
"4683",8.0407,99,8.1536
"4684",7.3987,97,7.2386
"4685",8.4945,106,8.6863
"4686",8.7698,94,8.1307
"4687",7.9084,75,8.1193
"4688",8.6167,101,8.4447
"4689",8.9516,101,9.0211
"4690",6.545,89,8.1971
"4691",NA,NA,NA
"4692",7.171,84,7.6039
"4693",8.6229,120,8.329
"4694",NA,NA,NA
"4695",NA,NA,NA
"4696",NA,NA,NA
"4697",3.25,39,4
"4698",7.0796,121,8.549
"4699",8.1426,90,8.9786
"4700",8.4931,115,8.72
"4701",NA,NA,NA
"4702",NA,NA,NA
"4703",8.14019999999999,117,8.1393
"4704",8.0297,105,8.5924
"4705",NA,NA,NA
"4706",6.2037,83,6.8735
"4707",6.5982,60,8.0797
"4708",7.502,123,8.0407
"4709",NA,NA,NA
"4710",6.3897,88,6.7664
"4711",7.523,83,9.0333
"4712",8.2204,104,7.9751
"4713",8.2255,85,8.2177
"4714",NA,NA,NA
"4715",8.7194,103,8.9287
"4716",7.6964,107,7.8665
"4717",7.767,71,8.5258
"4718",8.168,134,6.4039
"4719",7.5014,106,7.7001
"4720",6.3498,79,5.5561
"4721",NA,NA,NA
"4722",NA,NA,NA
"4723",7.4208,108,8.1855
"4724",3.875,28,7.077
"4725",7.8636,106,7.6636
"4726",8.413,113,8.8947
"4727",8.6252,102,8.4193
"4728",7.9501,101,9.1215
"4729",NA,NA,NA
"4730",NA,NA,NA
"4731",NA,NA,NA
"4732",8.2652,105,8.9824
"4733",NA,NA,NA
"4734",8.0242,93,8.6919
"4735",NA,NA,NA
"4736",NA,NA,NA
"4737",7.5692,74,8.946
"4738",7.5617,109,8.3746
"4739",NA,NA,NA
"4740",8.5816,95,9.4223
"4741",8.1193,72,8.2563
"4742",NA,NA,NA
"4743",NA,NA,NA
"4744",8.074,94,8.9516
"4745",6.7368,90,8.5456
"4746",8.2659,114,8.7591
"4747",8.0517,96,7.4252
"4748",5.8441,57,7.6205
"4749",NA,NA,NA
"4750",7.0684,89,8.8723
"4751",3.375,77,4.7555
"4752",6.3295,93,6.8918
"4753",NA,NA,NA
"4754",NA,NA,NA
"4755",8.2269,98,8.0132
"4756",7.9185,98,6.617
"4757",8.8206,113,8.3722
"4758",8.0721,105,8.4931
"4759",9.0006,113,9.5146
"4760",8.6461,84,8.678
"4761",NA,NA,NA
"4762",NA,NA,NA
"4763",NA,NA,NA
"4764",7.512,90,7.7445
"4765",7.5663,88,6.0006
"4766",6.9436,107,7.7025
"4767",NA,NA,NA
"4768",NA,NA,NA
"4769",7.0874,100,8.5589
"4770",7.2694,107,7.2118
"4771",7.5741,88,8.2295
"4772",7.6907,92,8.8611
"4773",8.2208,88,8.2001
"4774",7.919,99,8.3289
"4775",8.7306,113,8.7059
"4776",8.4894,105,8.73769999999999
"4777",8.8228,92,8.9321
"4778",8.3691,96,8.7915
"4779",8.5689,112,7.3293
"4780",NA,NA,NA
"4781",7.7471,78,8.579
"4782",6.7846,91,6.5329
"4783",NA,NA,NA
"4784",NA,NA,NA
"4785",NA,NA,NA
"4786",6.1036,71,6.2044
"4787",2.875,39,5.8967
"4788",7.875,125,8.6263
"4789",7.4971,99,8.6676
"4790",8.2817,134,9.0645
"4791",NA,NA,NA
"4792",6.9553,117,6.2512
"4793",6.2832,59,4.9385
"4794",7.3745,89,8.2593
"4795",7.4562,86,7.7922
"4796",7.0774,73,7.3616
"4797",NA,NA,NA
"4798",7.2574,102,7.5223
"4799",6.9868,96,7.7545
"4800",NA,NA,NA
"4801",8.0285,97,8.6574
"4802",7.6663,91,8.4608
"4803",6.8248,84,7.1934
"4804",8.2001,105,6.7999
"4805",7.8691,96,8.3753
"4806",7.7099,103,8.5523
"4807",9.3137,103,8.9561
"4808",7.7117,126,9.05
"4809",NA,NA,NA
"4810",7.1345,108,8.1335
"4811",8.6628,74,7.2377
"4812",8.6127,93,8.1826
"4813",8.22859999999999,84,6.0776
"4814",8.8537,88,8.9458
"4815",7.3801,91,8.1051
"4816",NA,NA,NA
"4817",7.165,128,8.2833
"4818",8.1607,109,8.9325
"4819",7.4846,90,7.6782
"4820",7.959,104,7.8874
"4821",5.9665,97,7.4542
"4822",8.8169,104,8.876
"4823",7.8367,109,6.9717
"4824",NA,NA,NA
"4825",8.0956,96,8.8797
"4826",7.9137,90,7.8743
"4827",8.9098,99,8.27729999999999
"4828",NA,NA,NA
"4829",7.7896,105,7.7321
"4830",8.6263,102,8.64
"4831",8.4672,93,8.4737
"4832",NA,NA,NA
"4833",6.3778,99,7.479
"4834",7.6468,111,7.7972
"4835",7.0108,106,7.8023
"4836",NA,NA,NA
"4837",NA,NA,NA
"4838",6.8422,97,8.7951
"4839",9.065,97,9.2593
"4840",6.3442,102,5.063
"4841",6.879,124,8.091
"4842",NA,NA,NA
"4843",8.0741,89,6.7075
"4844",7.3721,97,8.4004
"4845",6.5883,94,NA
"4846",6.2894,78,8.0187
"4847",NA,NA,NA
"4848",NA,NA,NA
"4849",NA,NA,NA
"4850",NA,NA,NA
"4851",8.14789999999999,106,7.8381
"4852",7.7953,94,7.4341
"4853",7.0892,86,7.0269
"4854",6.5097,102,8.4704
"4855",NA,NA,NA
"4856",6.2645,95,6.6887
"4857",7.7036,107,7.4903
"4858",7.2289,124,7.8717
"4859",NA,NA,NA
"4860",8.5167,78,9.1134
"4861",NA,NA,NA
"4862",7.3487,90,7.9643
"4863",7.9243,108,9.6639
"4864",NA,NA,NA
"4865",NA,NA,NA
"4866",8.7105,97,8.4769
"4867",7.3186,109,7.9778
"4868",NA,NA,NA
"4869",8.0152,106,8.3197
"4870",8.1377,80,8.8206
"4871",NA,NA,NA
"4872",8.4841,108,8.5324
"4873",7.8023,79,7.5944
"4874",8.6607,106,9.0333
"4875",8.0657,110,8.1335
"4876",8.9621,120,8.7698
"4877",NA,NA,NA
"4878",7.3747,98,8.27429999999999
"4879",NA,NA,NA
"4880",8.0629,89,6.5249
"4881",NA,NA,NA
"4882",7.7047,90,8.3381
"4883",6.0786,95,7.7821
"4884",9.0026,100,8.6503
"4885",NA,NA,NA
"4886",7.911,110,8.4608
"4887",7.5182,110,9.1193
"4888",NA,NA,NA
"4889",NA,NA,NA
"4890",8.0692,94,5.3241
"4891",NA,NA,NA
"4892",8.1098,70,9.4959
"4893",7.0852,96,7.9643
"4894",NA,NA,NA
"4895",7.8407,112,9.0136
"4896",NA,NA,NA
"4897",6.8034,120,6.6548
"4898",8.6036,107,8.2623
"4899",NA,NA,NA
"4900",7.7922,110,6.9028
"4901",7.755,85,7.8536
"4902",6.363,96,6.2653
"4903",NA,NA,NA
"4904",7.8351,105,8.0938
"4905",NA,NA,NA
"4906",7.8213,79,8.3941
"4907",NA,NA,NA
"4908",6.9953,59,7.7532
"4909",8.7961,105,9.0175
"4910",NA,NA,NA
"4911",8.539,130,8.145
"4912",6.2808,94,8.0546
"4913",NA,NA,NA
"4914",7.9941,86,8.5456
"4915",7.0559,98,7.9483
"4916",7.0463,44,6.938
"4917",8.846,113,8.27729999999999
"4918",NA,NA,NA
"4919",8.4141,111,8.539
"4920",7.0459,103,8.13129999999999
"4921",8.0938,98,8.64
"4922",7.9061,99,8.4672
"4923",6.9077,75,6.742
"4924",7.7676,130,7.9914
"4925",NA,NA,NA
"4926",NA,NA,NA
"4927",7.2403,116,7.1428
"4928",NA,NA,NA
"4929",NA,NA,NA
"4930",8.22699999999999,114,8.1709
"4931",8.0062,97,8.9786
"4932",NA,NA,NA
"4933",8.2317,107,8.3167
"4934",NA,NA,NA
"4935",7.9795,102,9.4133
"4936",NA,NA,NA
"4937",8.182,96,10
"4938",NA,NA,NA
"4939",7.1116,105,5.029
"4940",6.9548,76,8.0602
"4941",6.474,95,7.705
"4942",7.7716,93,7.5827
"4943",6.912,92,6.9176
"4944",7.7379,89,9.77489999999999
"4945",7.9771,80,9.3684
"4946",NA,NA,NA
"4947",7.2321,94,8.2384
"4948",8.5127,103,8.6021
"4949",8.24429999999999,117,8.0797
"4950",NA,NA,NA
"4951",NA,NA,NA
"4952",7.4903,109,6.185
"4953",5.9031,125,7.0794
"4954",7.3165,105,7.4053
"4955",NA,NA,NA
"4956",8.1856,119,7.8691
"4957",NA,NA,NA
"4958",NA,NA,NA
"4959",8.4694,86,8.6607
"4960",NA,100,NA
"4961",6.5265,92,5.1207
"4962",7.379,86,7.8691
"4963",6.2934,79,7.461
"4964",NA,NA,NA
"4965",6.7143,89,6.5009
"4966",9.0351,84,8.5809
"4967",NA,NA,NA
"4968",6.4945,93,7.0482
"4969",7.8278,93,7.6854
"4970",NA,NA,NA
"4971",NA,NA,NA
"4972",7.8255,108,8.0994
"4973",6.2681,115,7.9643
"4974",9.5716,74,8.3422
"4975",NA,NA,NA
"4976",7.2218,85,7.5803
"4977",6.4866,83,9.2672
"4978",7.7124,94,7.9322
"4979",NA,NA,NA
"4980",8.6278,86,8.4912
"4981",NA,NA,NA
"4982",8.3784,105,8.5127
"4983",6.9287,109,7.0892
"4984",NA,NA,NA
"4985",8.2954,100,8.2414
"4986",NA,NA,NA
"4987",6.7283,78,5.9887
"4988",6.8345,83,6.0037
"4989",7.3201,146,7.2138
"4990",3.625,84,7.7443
"4991",6.5833,104,7.7545
"4992",8.2893,101,8.4193
"4993",8.2628,90,7.7695
"4994",7.1598,74,8.3722
"4995",8.0853,105,7.2345
"4996",NA,NA,NA
"4997",8.14409999999999,86,9.524
"4998",8.6815,105,8.4899
"4999",9.3201,101,8.5992
"5000",6.4692,111,6.5378
"5001",8.3412,107,8.0713
"5002",NA,NA,NA
"5003",8.8961,86,7.959
"5004",8.1971,95,6.2512
"5005",6.8139,97,7.6121
"5006",NA,NA,NA
"5007",7.2099,76,7.9349
"5008",8.3229,82,9.456
"5009",7.7714,85,7.8227
"5010",8.0187,100,8.1738
"5011",8.7678,91,8.4352
"5012",7.7984,96,8.9173
"5013",6.916,87,7.4208
"5014",7.421,97,8.078
"5015",7.2553,100,7.9031
"5016",8.5258,90,7.9833
"5017",6.9116,106,8.9863
"5018",7.6164,106,8.806
"5019",NA,NA,NA
"5020",8.24119999999999,72,8.7066
"5021",7.7054,91,9.5619
"5022",7.4694,78,6.6164
"5023",8.6797,90,9.2963
"5024",7.3987,95,8.4225
"5025",7.3927,103,8.0269
"5026",7.5346,83,8.4608
"5027",7.077,91,9.0097
"5028",NA,NA,NA
"5029",NA,NA,NA
"5030",8.3812,85,8.906
"5031",8.5219,92,8.8872
"5032",NA,NA,NA
"5033",NA,NA,NA
"5034",8.3182,93,8.4035
"5035",NA,NA,NA
"5036",7.4836,117,8.0324
"5037",8.366,101,8.7662
"5038",8.1565,99,8.0685
"5039",7.5855,108,7.6062
"5040",7.6062,103,6.1371
"5041",8.5258,116,8.8266
"5042",NA,NA,NA
"5043",7.2502,94,8.3878
"5044",5.8592,105,6.049
"5045",NA,NA,NA
"5046",7.0598,92,7.4949
"5047",8.4641,89,7.5384
"5048",7.2574,99,8.3815
"5049",NA,NA,NA
"5050",7.3681,78,8.0214
"5051",7.0658,76,8.0606
"5052",NA,NA,NA
"5053",7.5477,110,6.8608
"5054",7.6709,102,8.203
"5055",NA,NA,NA
"5056",6.813,98,7.1609
"5057",7.7998,117,8.7235
"5058",7.5194,59,7.8074
"5059",7.9833,106,8.3102
"5060",7.0715,97,7.578
"5061",7.1634,86,8.4576
"5062",NA,NA,NA
"5063",8.0685,89,7.9322
"5064",NA,NA,NA
"5065",9.0136,108,9.5287
"5066",7.0653,89,7.4994
"5067",NA,NA,NA
"5068",8.22859999999999,112,8.5291
"5069",NA,NA,NA
"5070",6.5398,91,5.5697
"5071",8.9924,92,5.9807
"5072",NA,NA,NA
"5073",NA,NA,NA
"5074",NA,NA,NA
"5075",NA,NA,NA
"5076",7.6015,116,8.516
"5077",6.704,92,8.3106
"5078",NA,NA,NA
"5079",7.5861,97,8.7951
"5080",NA,NA,NA
"5081",7.4208,106,8.2593
"5082",7.642,124,7.2995
"5083",8.1393,57,6.6768
"5084",8.3474,84,8.5357
"5085",8.39,96,9.0811
"5086",NA,NA,NA
"5087",NA,NA,NA
"5088",7.7157,88,8.8279
"5089",7.7591,99,7.89
"5090",NA,NA,NA
"5091",7.8947,95,8.6263
"5092",8.2503,93,9.4912
"5093",7.6879,95,6.7368
"5094",7.8921,93,8.2623
"5095",NA,NA,NA
"5096",7.2783,75,7.1508
"5097",8.3422,92,8.8835
"5098",3.75,51,9.1087
"5099",7.9674,99,7.7117
"5100",NA,NA,NA
"5101",7.129,97,6.9139
"5102",8.6572,105,8.7591
"5103",7.6062,91,4.875
"5104",8.3223,130,8.1136
"5105",NA,NA,NA
"5106",NA,NA,NA
"5107",NA,NA,NA
"5108",7.986,96,8.049
"5109",8.3045,106,9.1338
"5110",NA,NA,NA
"5111",NA,NA,NA
"5112",7.652,99,8.4672
"5113",9.2952,117,8.4004
"5114",NA,NA,NA
"5115",8.5656,90,8.6298
"5116",8.3598,104,7.666
"5117",6.4364,106,6.1455
"5118",9.0611,92,9.1964
"5119",NA,NA,NA
"5120",7.7003,89,7.752
"5121",7.7745,89,7.1508
"5122",NA,NA,NA
"5123",7.7441,87,8.8611
"5124",NA,NA,NA
"5125",7.0308,94,7.6709
"5126",9.3023,86,9.5287
"5127",6.2422,92,6.8663
"5128",NA,NA,NA
"5129",NA,NA,NA
"5130",6.925,101,7.4075
"5131",NA,NA,NA
"5132",8.2334,104,8.74479999999999
"5133",7.6061,97,7.8979
"5134",7.2324,102,8.27129999999999
"5135",NA,NA,NA
"5136",7.6612,106,7.4275
"5137",7.7496,86,8.1594
"5138",8.366,96,8.5291
"5139",7.9724,109,7.8125
"5140",7.957,96,6.2512
"5141",8.3278,93,8.2623
"5142",NA,NA,NA
"5143",NA,NA,NA
"5144",7.5017,113,7.9163
"5145",7.7781,105,6.5833
"5146",NA,NA,NA
"5147",NA,NA,NA
"5148",NA,NA,NA
"5149",6.4914,85,8.1709
"5150",7.8528,99,6.859
"5151",8.64,94,7.353
"5152",6.7613,91,6.5105
"5153",8.5162,100,9.1667
"5154",6.1632,105,7.6495
"5155",NA,NA,NA
"5156",5.9809,93,6.7981
"5157",8.2754,107,7.4907
"5158",NA,NA,NA
"5159",8.6538,100,8.5958
"5160",7.5386,98,8.3505
"5161",7.9463,102,9.2593
"5162",NA,NA,NA
"5163",NA,NA,NA
"5164",NA,NA,NA
"5165",6.985,98,7.5154
"5166",7.367,123,8.03799999999999
"5167",5.1341,80,6.6921
"5168",6.4993,108,7.4542
"5169",8.5915,101,8.4544
"5170",7.9324,80,8.0315
"5171",7.9435,91,8.2295
"5172",NA,NA,NA
"5173",7.7054,78,8.4704
"5174",8.0305,95,9.5069
"5175",6.5588,132,7.1089
"5176",7.9576,94,7.6157
"5177",8.6833,94,7.7074
"5178",7.8691,89,7.919
"5179",7.4166,82,8.2924
"5180",7.1775,87,7.0754
"5181",7.1033,124,8.0518
"5182",8.7059,82,8.1023
"5183",7.4694,84,8.4608
"5184",8.64479999999999,111,8.6815
"5185",NA,NA,NA
"5186",8.2101,94,9.1174
"5187",NA,NA,NA
"5188",NA,NA,NA
"5189",8.2594,96,9.0571
"5190",7.674,92,8.6572
"5191",6.5637,74,6.1694
"5192",NA,NA,NA
"5193",6.8608,61,5.1856
"5194",6.504,70,5.4161
"5195",7.6133,94,7.8665
"5196",5.9336,63,5
"5197",7.9079,108,7.3122
"5198",8.7628,105,9.406
"5199",NA,NA,NA
"5200",NA,NA,NA
"5201",7.9376,92,7.6191
"5202",8.0402,110,8.8685
"5203",7.287,101,5.957
"5204",7.3858,89,8.6332
"5205",NA,NA,NA
"5206",NA,NA,NA
"5207",6.332,91,7.4677
"5208",7.4386,109,7.8587
"5209",NA,NA,NA
"5210",7.379,73,8.1023
"5211",7.6139,85,8.7024
"5212",9.2657,107,8.998
"5213",8.4098,111,8.2924
"5214",NA,NA,NA
"5215",NA,NA,NA
"5216",6.8261,102,7.8561
"5217",NA,NA,NA
"5218",7.7598,84,7.1408
"5219",NA,NA,NA
"5220",7.1384,109,8.1223
"5221",8.5198,90,9.6148
"5222",7.5523,88,7.7346
"5223",NA,NA,NA
"5224",8.3415,92,9.654
"5225",8.2496,104,8.5291
"5226",NA,NA,NA
"5227",7.5269,92,8.332
"5228",NA,NA,NA
"5229",NA,NA,NA
"5230",NA,NA,NA
"5231",NA,NA,NA
"5232",8.2101,83,8.671
"5233",8.2534,113,8.2177
"5234",NA,NA,NA
"5235",NA,NA,NA
"5236",NA,NA,NA
"5237",7.6324,87,6.6751
"5238",NA,NA,NA
"5239",7.1864,106,7.5803
"5240",7.2562,60,6.2498
"5241",NA,NA,NA
"5242",8.0105,111,7.0657
"5243",NA,NA,NA
"5244",NA,NA,NA
"5245",NA,NA,NA
"5246",NA,NA,NA
"5247",8.6127,109,6.8845
"5248",NA,NA,NA
"5249",7.0463,122,8.0269
"5250",9.0708,109,8.9098
"5251",6.8952,86,7.9137
"5252",7.4204,98,7.7896
"5253",NA,NA,NA
"5254",7.1368,79,7.2193
"5255",7.0602,98,8.413
"5256",7.0991,97,8.8023
"5257",NA,NA,NA
"5258",NA,NA,NA
"5259",8.7538,126,8.4769
"5260",7.1358,91,6.7402
"5261",7.6445,114,6.9083
"5262",NA,NA,NA
"5263",NA,NA,NA
"5264",NA,NA,NA
"5265",NA,NA,NA
"5266",8.4806,74,8.0657
"5267",7.5386,108,7.6806
"5268",7.2107,83,8.0269
"5269",7.3186,89,8.2652
"5270",7.8048,103,8.4225
"5271",7.7099,60,8.6745
"5272",NA,NA,NA
"5273",7.8561,109,8.27729999999999
"5274",NA,NA,NA
"5275",7.1886,93,5.7597
"5276",7.3966,90,7.9322
"5277",NA,NA,NA
"5278",NA,NA,NA
"5279",6.1379,72,8.4161
"5280",7.8952,85,8.4704
"5281",6.8723,93,8.2325
"5282",NA,NA,NA
"5283",8.015,87,8.2863
"5284",7.8874,101,7.5968
"5285",NA,NA,NA
"5286",7.3551,106,8.5357
"5287",7.022,130,7.8023
"5288",NA,NA,NA
"5289",7.9107,94,8.6093
"5290",7.9971,112,8.26819999999999
"5291",NA,NA,NA
"5292",8.266,94,8.6093
"5293",NA,NA,NA
"5294",8.1841,94,7.7598
"5295",8.0971,98,8.1136
"5296",8.3065,104,8.8169
"5297",9.2894,104,8.3197
"5298",6.9164,109,7.7998
"5299",NA,NA,NA
"5300",7.6596,105,5.7285
"5301",8.0851,94,8.6849
"5302",8.8458,102,9.1502
"5303",NA,NA,NA
"5304",NA,NA,NA
"5305",7.6926,99,7.911
"5306",8.3426,106,9.28829999999999
"5307",7.3093,100,7.8023
"5308",NA,NA,NA
"5309",6.8886,92,7.1771
"5310",6.0678,88,7.3653
"5311",7.6612,84,8.806
"5312",7.4389,98,8.4067
"5313",7.0598,126,7.3595
"5314",7.086,94,7.249
"5315",NA,NA,NA
"5316",NA,NA,NA
"5317",NA,NA,NA
"5318",NA,NA,NA
"5319",7.0696,94,6.5009
"5320",NA,NA,NA
"5321",NA,NA,NA
"5322",7.5471,87,8.4384
"5323",7.7628,100,7.9376
"5324",NA,NA,NA
"5325",8.0132,90,8.9401
"5326",8.64119999999999,96,8.73409999999999
"5327",8.6278,98,9.3639
"5328",NA,NA,NA
"5329",NA,NA,NA
"5330",7.9815,111,8.1221
"5331",8.9902,112,8.6469
"5332",NA,34,NA
"5333",7.1138,106,7.9402
"5334",7.9766,77,7.9724
"5335",6.8955,94,6.3415
"5336",6.9282,106,6.901
"5337",5.984,49,7.1686
"5338",7.6464,122,9.3997
"5339",7.8827,98,8.6161
"5340",NA,NA,NA
"5341",NA,NA,NA
"5342",NA,NA,NA
"5343",8.4996,93,7.7222
"5344",NA,NA,NA
"5345",8.0938,99,8.332
"5346",8.5857,83,9.23799999999999
"5347",NA,NA,NA
"5348",NA,NA,NA
"5349",NA,NA,NA
"5350",NA,91,4.125
"5351",8.24719999999999,101,8.2803
"5352",8.3661,70,7.8325
"5353",NA,NA,NA
"5354",NA,NA,NA
"5355",6.843,76,7.3114
"5356",8.3054,108,8.6954
"5357",8.9681,109,8.7806
"5358",NA,NA,NA
"5359",7.7025,86,7.3966
"5360",7.2919,62,8.0488
"5361",NA,NA,NA
"5362",NA,NA,NA
"5363",NA,NA,NA
"5364",7.6121,75,7.4142
"5365",6.0074,86,8.0105
"5366",7.5689,82,8.671
"5367",7.6228,102,8.2833
"5368",NA,NA,NA
"5369",7.5131,87,7.6976
"5370",8.3616,108,7.4227
"5371",6.7532,77,8.661
"5372",8.1652,91,8.7734
"5373",6.8918,77,6.9623
"5374",5.6998,86,7.3682
"5375",NA,NA,NA
"5376",6.9925,90,5.8327
"5377",8.5234,110,8.7591
"5378",NA,NA,NA
"5379",8.2817,86,8.9945
"5380",7.7173,108,7.7821
"5381",8.3697,103,8.871
"5382",NA,NA,NA
"5383",7.3427,100,8.3412
"5384",8.4674,96,8.4672
"5385",NA,NA,NA
"5386",6.9087,101,8.1738
"5387",8.3102,91,8.998
"5388",7.2628,114,8.14789999999999
"5389",7.9833,100,8.1623
"5390",6.7833,91,7.379
"5391",5.316,94,7.4903
"5392",8.1665,95,9.4866
"5393",8.20889999999999,129,8.6849
"5394",NA,NA,NA
"5395",NA,NA,NA
"5396",6.508,102,6.9287
"5397",8.0518,81,7.7445
"5398",7.004,111,7.0735
"5399",NA,NA,NA
"5400",6.7778,72,6.9868
"5401",8.63859999999999,105,8.9249
"5402",NA,NA,NA
"5403",6.9819,109,7.5477
"5404",NA,NA,NA
"5405",7.4352,89,7.0193
"5406",9.4497,95,9.5955
"5407",7.7824,91,8.7235
"5408",7.959,85,7.0462
"5409",7.1934,106,7.1268
"5410",8.3065,93,NA
"5411",7.4053,108,6.1273
"5412",8.3294,117,8.4672
"5413",NA,NA,NA
"5414",7.0847,71,7.9058
"5415",7.9031,129,6.807
"5416",7.6903,93,8.168
"5417",9.0093,112,9.065
"5418",8.944,95,9.8321
"5419",7.1062,90,5.1846
"5420",7.4436,101,7.7645
"5421",NA,NA,NA
"5422",7.9914,114,6.9194
"5423",4,59,8.6174
"5424",9.1513,99,8.1594
"5425",8.5423,114,7.1388
"5426",8.3567,95,8.8835
"5427",6.3553,102,8.1364
"5428",7.6217,117,8.3412
"5429",NA,NA,NA
"5430",7.1324,61,7.9269
"5431",NA,NA,NA
"5432",8.366,113,8.0352
"5433",8.8497,99,9.2636
"5434",7.8152,86,7.2407
"5435",NA,NA,NA
"5436",7.2015,99,6.346
"5437",7.0602,92,7.9031
"5438",NA,NA,NA
"5439",9.23889999999999,103,9.0334
"5440",7.171,114,7.0521
"5441",NA,NA,NA
"5442",7.757,86,8.0132
"5443",6.3931,67,8.6919
"5444",NA,NA,NA
"5445",NA,NA,NA
"5446",8.14429999999999,86,8.5756
"5447",7.7506,70,9.2808
"5448",7.228,91,7.9163
"5449",NA,NA,NA
"5450",5.431,91,7.3324
"5451",8.1536,110,7.4813
"5452",NA,NA,NA
"5453",7.6228,97,7.4448
"5454",NA,NA,NA
"5455",7.8253,111,5.8923
"5456",7.6545,90,6.2967
"5457",NA,NA,NA
"5458",NA,NA,NA
"5459",7.8432,88,7.6806
"5460",9.5955,103,8.5456
"5461",NA,NA,NA
"5462",9.0655,125,9.4178
"5463",7.5315,129,9.0175
"5464",7.6584,92,7.2469
"5465",NA,NA,NA
"5466",8.3256,96,7.757
"5467",7.1968,93,7.8536
"5468",7.7676,92,8.6298
"5469",NA,NA,NA
"5470",8.2001,88,8.4373
"5471",8.2893,111,7.8099
"5472",7.4741,112,7.9805
"5473",NA,NA,NA
"5474",7.7993,138,8.9363
